0,0,module.layer4.1.conv2.weight,-0.12065739929676056,-0.0007042565499432384,-0.00031046830699779085,-0.0001345338794635609,-4.209427279420196e-05,4.717119281849591e-07,4.504604294197632e-05,0.00013946669059805567,0.0003185143112204973,0.0007195467944256957
0,10,module.layer4.1.conv2.weight,-0.16707536578178406,-0.0003372678154846653,-0.0001564109174069017,-7.284110688488e-05,-2.5647295115049924e-05,-5.122496986587066e-07,2.273301397508475e-05,7.138837318052536e-05,0.00016217650845646865,0.00037199356302153303
0,20,module.layer4.1.conv2.weight,-0.02066812850534916,-0.00019590758456615727,-8.647583745187148e-05,-3.990003679064103e-05,-1.5067631647980289e-05,-1.551194316107285e-06,8.00843881734181e-06,2.922322528320364e-05,7.107298588380221e-05,0.0001732292468659579
0,30,module.layer4.1.conv2.weight,-0.03430064022541046,-0.000109682838228764,-4.573084806906989e-05,-2.002137971430784e-05,-6.915982521604745e-06,-2.3219283207254193e-07,5.707553009415277e-06,1.812956397770904e-05,4.306918272050103e-05,0.0001081630332919303
0,40,module.layer4.1.conv2.weight,-0.02795308455824852,-9.9219694675412e-05,-4.20349751948379e-05,-1.8638253641256598e-05,-6.3335071899928125e-06,-1.342473465726357e-08,6.156510335131313e-06,1.843180834839586e-05,4.2017865780508146e-05,9.89653904980514e-05
0,50,module.layer4.1.conv2.weight,-0.02673083357512951,-0.00011278868551016784,-4.6536356239812446e-05,-1.9867562150466264e-05,-6.27337740297661e-06,1.9735512069019023e-07,7.576601456094067e-06,2.2124037241155743e-05,5.025832724641085e-05,0.00011933707937714643
0,60,module.layer4.1.conv2.weight,-0.015616511926054955,-0.00012185077139292842,-5.365909601096063e-05,-2.461722324369477e-05,-9.098537884710822e-06,-6.942415211597108e-07,5.7917935919249374e-06,1.965155170182697e-05,4.662807696149685e-05,0.0001116007515520323
0,70,module.layer4.1.conv2.weight,-0.03626561164855957,-0.0001456853977288119,-6.371580820996314e-05,-2.9019170688115993e-05,-1.0529003884585108e-05,-8.226410841416509e-07,6.518971076729936e-06,2.2666067889076657e-05,5.440827735583307e-05,0.00013117136841174205
0,80,module.layer4.1.conv2.weight,-0.027354078367352486,-0.00011104019940830766,-4.6419097634498025e-05,-1.9906585839635228e-05,-6.34100670140469e-06,1.3822509004057792e-07,7.169458694988858e-06,2.1131309040356427e-05,4.8450326721649625e-05,0.00011655171183519996
0,90,module.layer4.1.conv2.weight,-0.02463410422205925,-0.000104736474895617,-4.538208377198316e-05,-2.0140431297477347e-05,-6.747430961695499e-06,-3.2572431418742553e-09,6.7931654484709694e-06,2.0580126147251576e-05,4.703637387137864e-05,0.00011168865748913958
0,100,module.layer4.1.conv2.weight,-0.03395497798919678,-0.00013613602495752273,-5.56846491235774e-05,-2.2917184105608624e-05,-6.466145532613149e-06,7.682333489356097e-07,1.0722146544139826e-05,3.015153088199439e-05,6.778615643270315e-05,0.00015924055333016438
0,110,module.layer4.1.conv2.weight,-0.04091598838567734,-0.00011526814560056662,-5.0908803677884856e-05,-2.2917349269846454e-05,-7.89021978562232e-06,-1.356917493922083e-07,6.9760211772518126e-06,2.1873217337997628e-05,5.014770431444051e-05,0.00011619019860518164
0,120,module.layer4.1.conv2.weight,-0.03991454467177391,-0.0001099784865800757,-4.771250823978334e-05,-2.0954647152393593e-05,-6.854268031020162e-06,4.912895867903444e-09,6.8352355810929996e-06,2.0686905190814284e-05,4.727863561129198e-05,0.00010951041113003156
0,130,module.layer4.1.conv2.weight,-0.04817645996809006,-0.00010972226300509644,-4.718533746199681e-05,-2.0384454364830167e-05,-6.306362047325812e-06,3.5836410461342894e-07,8.43317338876659e-06,2.3743870042380876e-05,5.209478040342232e-05,0.00011734317231457678
0,140,module.layer4.1.conv2.weight,-0.10293253511190414,-0.00015129230887396257,-6.621564825763925e-05,-2.954320334538352e-05,-1.0072465374832972e-05,-2.056061134680931e-07,8.285618969239286e-06,2.6440102556080088e-05,6.144536309875558e-05,0.00014446604182012375
0,150,module.layer4.1.conv2.weight,-0.025806177407503128,-0.0001420080749085173,-5.925171280978248e-05,-2.4974340703920465e-05,-7.473555251635839e-06,5.347150420220714e-07,1.0568248762865527e-05,2.9916778657934618e-05,6.699486984871331e-05,0.00015554704150417818
0,160,module.layer4.1.conv2.weight,-0.05173100158572197,-0.0001862333549070172,-8.272161649074404e-05,-3.720434760907665e-05,-1.273416855838149e-05,-2.6002859954132873e-07,1.0926299000857366e-05,3.4737972600851205e-05,7.99943081801758e-05,0.00018501302256481716
0,170,module.layer4.1.conv2.weight,-0.02518099546432495,-0.00013014019787078722,-5.524234293261542e-05,-2.3423995298799144e-05,-6.946268877072725e-06,5.420764637165121e-07,1.0166566426050846e-05,2.8942408243892713e-05,6.455853872466832e-05,0.0001499636127846315
0,180,module.layer4.1.conv2.weight,-0.048984210938215256,-0.0001560681586852297,-7.015715964371338e-05,-3.222876475774684e-05,-1.1470008757896716e-05,-5.298573171330645e-07,8.30472745292354e-06,2.737857212196104e-05,6.335055077215658e-05,0.0001468686838052235
0,190,module.layer4.1.conv2.weight,-0.028465883806347847,-0.00014920963876647873,-6.423123850254341e-05,-2.7686845169228045e-05,-8.449642336927354e-06,3.718769221450202e-07,1.0882613241847136e-05,3.1256548390956594e-05,6.910984375281262e-05,0.0001557831186801195
0,200,module.layer4.1.conv2.weight,-0.02355310507118702,-0.00013937013718532396,-6.234620814211666e-05,-2.8039649259881122e-05,-9.461702939006497e-06,-8.166176712620654e-08,8.859757144819009e-06,2.767851328826509e-05,6.318686646409336e-05,0.00014416440244531252
