0,0,module.layer4.1.conv2.weight,0.0,1.5746151620987807e-05,4.3554150033742195e-05,8.293567225337029e-05,0.000136995455250144,0.00021086887863930315,0.000314472138416022,0.00046648561838082966,0.0007118990761227909,0.0012132835574448107
0,10,module.layer4.1.conv2.weight,1.5323159407998332e-13,9.157531712844504e-06,2.4207031674450274e-05,4.475697205634787e-05,7.213555509224535e-05,0.00010869503967114724,0.00015918815624900158,0.00023304950445890427,0.0003536801203154028,0.0006061245338059961
0,20,module.layer4.1.conv2.weight,0.0,4.352661881057429e-06,1.1409236321924254e-05,2.1198135073063895e-05,3.451079537626358e-05,5.2821458666585386e-05,7.880216289777308e-05,0.00011808021008619107,0.0001848069427069277,0.00033206990046892305
0,30,module.layer4.1.conv2.weight,0.0,2.4278449018311223e-06,6.3059677813726015e-06,1.1683004868245916e-05,1.9071899441769353e-05,2.938592660939321e-05,4.4406142114894446e-05,6.775860892958008e-05,0.00010895379236899317,0.0002042771244305186
0,40,module.layer4.1.conv2.weight,5.684341886080801e-13,2.4253688252429125e-06,6.244568794500083e-06,1.1467994772829113e-05,1.8535877461545173e-05,2.8220879357832018e-05,4.202622803859412e-05,6.303821137407794e-05,9.909481887007141e-05,0.00018013474327744904
0,50,module.layer4.1.conv2.weight,1.3322676295501878e-15,2.6290944333595693e-06,6.913077959325165e-06,1.2858361606049584e-05,2.0979726104997103e-05,3.224192187190056e-05,4.837809392483902e-05,7.319320284295827e-05,0.00011608530185185374,0.00021314377372618761
0,60,module.layer4.1.conv2.weight,2.2671621524583685e-13,2.85813725895423e-06,7.4031967415066905e-06,1.365096159133827e-05,2.2113628801889724e-05,3.372210267116316e-05,5.01614573295228e-05,7.498905542888679e-05,0.00011681325704557824,0.00020695373241323977
0,70,module.layer4.1.conv2.weight,1.7408297026122455e-13,3.2070420957097677e-06,8.456173418380787e-06,1.579332492838148e-05,2.5802336313063293e-05,3.953153827751521e-05,5.907551021664396e-05,8.863332404871469e-05,0.00013849529204890132,0.00024588144733570514
0,80,module.layer4.1.conv2.weight,1.0231815394945443e-12,2.568081845311099e-06,6.7536293499870234e-06,1.2573276762850583e-05,2.0515515643637627e-05,3.1567415135214105e-05,4.743234894704073e-05,7.180175452958792e-05,0.00011374902678653603,0.0002077270881272852
0,90,module.layer4.1.conv2.weight,9.521272659185342e-13,2.5879251552396456e-06,6.770070103812033e-06,1.255206907444517e-05,2.035729921772145e-05,3.1060299079399556e-05,4.619249157258309e-05,6.91015156917274e-05,0.00010809711966430772,0.00019477930909488344
0,100,module.layer4.1.conv2.weight,5.329070518200751e-15,3.1698061320639683e-06,8.497681483277121e-06,1.6048407087509985e-05,2.6442416856298227e-05,4.091465234523639e-05,6.164648220874369e-05,9.33513649215456e-05,0.00014764516381546858,0.0002678980905329808
0,110,module.layer4.1.conv2.weight,8.526512829121202e-13,2.813914170474164e-06,7.432789425365629e-06,1.379114128212677e-05,2.2401452224585234e-05,3.40950173267629e-05,5.0534980982774865e-05,7.506703914259561e-05,0.00011571953655220572,0.0002022222033701837
0,120,module.layer4.1.conv2.weight,4.241051954068098e-13,2.59216217273206e-06,6.844635208835825e-06,1.2757326658174858e-05,2.081950224237517e-05,3.1872079489403404e-05,4.74967309855856e-05,7.088431593729181e-05,0.00010974033793900167,0.0001924231837620027
0,130,module.layer4.1.conv2.weight,8.649747584854595e-13,2.798985815388733e-06,7.348138660745463e-06,1.3606653192255179e-05,2.2053048451198268e-05,3.3537733543198556e-05,4.963726096320897e-05,7.360370582318865e-05,0.00011355314927641302,0.00019909487018594517
0,140,module.layer4.1.conv2.weight,4.383160501220118e-13,3.4413955290801843e-06,9.161279012914748e-06,1.7131910499301736e-05,2.7980749291600666e-05,4.2871808545896783e-05,6.384031730704008e-05,9.530547540634868e-05,0.00014793691516388235,0.0002598427439806982
0,150,module.layer4.1.conv2.weight,1.5472071103554133e-15,3.3696257560222877e-06,8.98158468771726e-06,1.6775875883467956e-05,2.7416563534643523e-05,4.214303226035554e-05,6.311215693131088e-05,9.490504889981821e-05,0.00014880460803397006,0.00026693088875617827
0,160,module.layer4.1.conv2.weight,0.0,4.440597331267783e-06,1.1826352056232282e-05,2.2098026965977622e-05,3.598721086746082e-05,5.490066178026609e-05,8.137227850966155e-05,0.00012063259273418223,0.0001856260816566647,0.00032253671379294245
0,170,module.layer4.1.conv2.weight,0.0,3.1844906516198543e-06,8.495484144077638e-06,1.5947280189720914e-05,2.613005599414465e-05,4.008036012237426e-05,5.981305293971669e-05,8.954014992923476e-05,0.00013991105952300138,0.0002489225036697461
