0,10,conv1.weight,0.0016326763,7.7936835e-05,0.049314287,-0.04833306
0,10,bn1.weight,-1.2275181e-05,3.0202935e-05,0.021517662,-0.010604872
0,10,bn1.bias,0.00085687195,5.7289537e-05,0.024618411,-0.014941796
0,10,layer1.0.conv1.weight,8.439806e-05,2.738301e-06,0.01582918,-0.024181945
0,10,layer1.0.bn1.weight,5.8219943e-05,8.001541e-06,0.012207795,-0.0048318673
0,10,layer1.0.bn1.bias,-0.00026181148,1.3451582e-05,0.009284756,-0.009888497
0,10,layer1.0.conv2.weight,4.137938e-05,2.2899326e-06,0.017363394,-0.011643089
0,10,layer1.0.bn2.weight,2.0808424e-05,9.416222e-06,0.007348685,-0.008435199
0,10,layer1.0.bn2.bias,1.5695303e-05,1.1754028e-05,0.0133122085,-0.006249658
0,10,layer1.1.conv1.weight,-5.4256216e-05,1.5328735e-06,0.020832848,-0.01593616
0,10,layer1.1.bn1.weight,-9.641124e-06,4.468504e-06,0.006670386,-0.008747357
0,10,layer1.1.bn1.bias,0.00034263206,2.4431754e-06,0.0055829706,-0.0051084845
0,10,layer1.1.conv2.weight,2.687476e-08,1.7035103e-06,0.015186647,-0.016751071
0,10,layer1.1.bn2.weight,-0.00018260689,7.684086e-06,0.005684227,-0.00901869
0,10,layer1.1.bn2.bias,3.028127e-05,4.78611e-06,0.005757766,-0.0055631576
0,10,layer2.0.conv1.weight,2.494175e-05,1.3969794e-06,0.012216802,-0.013876086
0,10,layer2.0.bn1.weight,2.0334242e-05,2.2781328e-06,0.00552813,-0.0076861656
0,10,layer2.0.bn1.bias,0.00014241217,1.8951877e-06,0.005218328,-0.0061606118
0,10,layer2.0.conv2.weight,5.6142653e-06,7.541031e-07,0.011382109,-0.009736227
0,10,layer2.0.bn2.weight,7.0120805e-06,3.4071436e-06,0.007831791,-0.006208902
0,10,layer2.0.bn2.bias,0.00015899698,2.6696607e-06,0.0058539943,-0.004863149
0,10,layer2.0.shortcut.0.weight,-7.839511e-05,2.9378823e-06,0.020060621,-0.01767281
0,10,layer2.0.shortcut.1.weight,-0.00013396054,2.8685276e-06,0.005736095,-0.006767974
0,10,layer2.0.shortcut.1.bias,0.00015899698,2.6696607e-06,0.0058539943,-0.004863149
0,10,layer2.1.conv1.weight,-8.655656e-06,4.4826643e-07,0.008865878,-0.011769269
0,10,layer2.1.bn1.weight,-4.961092e-05,8.581398e-07,0.003627047,-0.0031198766
0,10,layer2.1.bn1.bias,-2.4678746e-05,4.736409e-07,0.0017812268,-0.0017876436
0,10,layer2.1.conv2.weight,1.19904635e-05,5.950614e-07,0.009726248,-0.011904536
0,10,layer2.1.bn2.weight,0.00025112135,2.0871832e-06,0.004815333,-0.0033148618
0,10,layer2.1.bn2.bias,0.00011116154,1.365227e-06,0.003957132,-0.002654443
0,10,layer3.0.conv1.weight,4.803742e-06,3.7805816e-07,0.010292421,-0.009456921
0,10,layer3.0.bn1.weight,-1.4501975e-05,5.218651e-07,0.0044082054,-0.0022351511
0,10,layer3.0.bn1.bias,-3.7950955e-05,4.3707504e-07,0.0024639394,-0.0016556642
0,10,layer3.0.conv2.weight,4.667185e-06,3.296449e-07,0.008667109,-0.007958274
0,10,layer3.0.bn2.weight,-3.61947e-05,1.0816594e-06,0.0032394277,-0.003722605
0,10,layer3.0.bn2.bias,-6.9556972e-06,8.3873584e-07,0.0039265123,-0.0024877244
0,10,layer3.0.shortcut.0.weight,-3.091368e-05,1.2327458e-06,0.015120717,-0.011927887
0,10,layer3.0.shortcut.1.weight,-3.6073237e-05,9.799148e-07,0.0038324683,-0.0034435298
0,10,layer3.0.shortcut.1.bias,-6.9556972e-06,8.3873584e-07,0.0039265123,-0.0024877244
0,10,layer3.1.conv1.weight,-7.068436e-06,2.442083e-07,0.0062566157,-0.006771665
0,10,layer3.1.bn1.weight,1.1700977e-05,5.9307473e-07,0.0031904527,-0.0031733862
0,10,layer3.1.bn1.bias,4.8524555e-05,4.8429933e-07,0.0031123674,-0.0016529623
0,10,layer3.1.conv2.weight,-8.373386e-06,3.719045e-07,0.008279055,-0.008208667
0,10,layer3.1.bn2.weight,5.5257442e-05,1.0756665e-06,0.0031569134,-0.0036026998
0,10,layer3.1.bn2.bias,2.1893473e-05,4.68687e-07,0.0034343512,-0.0018431189
0,10,layer4.0.conv1.weight,-1.4709685e-05,1.7102408e-07,0.0069074016,-0.0068823793
0,10,layer4.0.bn1.weight,-4.7281937e-06,3.2788353e-07,0.002319457,-0.0029290337
0,10,layer4.0.bn1.bias,4.7653295e-05,2.1831617e-07,0.0021310789,-0.0018640424
0,10,layer4.0.conv2.weight,9.574551e-06,1.7561355e-07,0.008134763,-0.007639282
0,10,layer4.0.bn2.weight,0.00024283619,1.6767787e-06,0.00561666,-0.0029186443
0,10,layer4.0.bn2.bias,0.00025715548,2.8552454e-06,0.004248439,-0.004685676
0,10,layer4.0.shortcut.0.weight,9.593787e-06,8.777382e-07,0.020727282,-0.011263533
0,10,layer4.0.shortcut.1.weight,0.0001637753,1.521392e-06,0.004316156,-0.003364079
0,10,layer4.0.shortcut.1.bias,0.00025715548,2.8552454e-06,0.004248439,-0.004685676
0,10,layer4.1.conv1.weight,-4.028668e-06,1.2970263e-07,0.0058122627,-0.008778181
0,10,layer4.1.bn1.weight,9.372711e-06,4.2145183e-07,0.0030689607,-0.003829679
0,10,layer4.1.bn1.bias,5.3019765e-05,2.4240427e-07,0.0025448538,-0.0015582177
0,10,layer4.1.conv2.weight,1.2210534e-05,1.9405384e-07,0.006778962,-0.006196342
0,10,layer4.1.bn2.weight,0.00042431348,2.9570306e-06,0.006032994,-0.0056565744
0,10,layer4.1.bn2.bias,0.00035906688,5.1967963e-06,0.0056705745,-0.0066313143
0,10,linear.weight,0.0,0.0005568307,0.15484048,-0.081421904
0,10,linear.bias,7.4505807e-10,0.001469264,0.0657821,-0.049386233
0,13,conv1.weight,0.00015365583,9.352664e-05,0.091091804,-0.068305925
0,13,bn1.weight,-0.0007846115,3.8404796e-05,0.038496498,-0.01193646
0,13,bn1.bias,-0.00090764125,3.331747e-05,0.014076792,-0.022835992
0,13,layer1.0.conv1.weight,-5.19687e-05,2.0013235e-06,0.024810864,-0.016835392
0,13,layer1.0.bn1.weight,-3.3195334e-05,8.238354e-06,0.014755641,-0.0071827555
0,13,layer1.0.bn1.bias,-1.9588799e-05,6.873378e-06,0.011540148,-0.008239401
0,13,layer1.0.conv2.weight,-1.5273658e-06,1.3514914e-06,0.010848463,-0.014721553
0,13,layer1.0.bn2.weight,0.00047899617,6.58483e-06,0.0075006415,-0.005649376
