0,0,-0.09584008157253265,-0.0007531413051765412,-0.00033962359302677205,-0.00015095905546331782,-4.883946967311198e-05,-4.7259152324841125e-07,4.563204784062687e-05,0.0001459236998925917,0.0003320999094285071,0.0007387166784610597
0,10,-0.07341642677783966,-0.00043372236541472375,-0.00019900510378647592,-9.347231753054076e-05,-3.453498356975612e-05,-2.554702632551198e-06,2.2066739620640817e-05,7.545542539446614e-05,0.00017632900271564729,0.00040944176726043224
0,20,-0.027079978957772255,-0.00012175552692497149,-5.080659611849112e-05,-2.246620333608007e-05,-7.867734530009327e-06,-1.6567946659051813e-07,7.06961964169749e-06,2.1599728279397818e-05,5.011159664718436e-05,0.00012101126267225481
0,30,-0.03546801954507828,-8.965491797425784e-05,-3.8522260729223484e-05,-1.7487518925918268e-05,-6.43454350210959e-06,-3.721524990396574e-07,4.718243144452568e-06,1.5237754814734216e-05,3.595971429604112e-05,8.752368885325267e-05
0,40,-0.05857709422707558,-0.00010274386950186453,-4.2916151869576424e-05,-1.8834091315511616e-05,-6.4065256083267685e-06,-1.1530744359333767e-08,6.1920720327179804e-06,1.8729513067228253e-05,4.337848222348848e-05,0.00010547305791988033
0,50,-0.016852913424372673,-8.602883390267378e-05,-3.665170952444896e-05,-1.6041809976741207e-05,-5.357031295716295e-06,5.011965953372055e-09,5.521924867935013e-06,1.6218824384850446e-05,3.693341859616341e-05,8.860742818797007e-05
0,60,-0.07096422463655472,-0.00013271893985802307,-5.162631787243298e-05,-2.103797014569864e-05,-6.3177742049447195e-06,4.781327334058005e-07,9.144049545284355e-06,2.6147079552174542e-05,6.0255118296481767e-05,0.0001477436831919476
0,70,-0.03968898579478264,-0.00013503390800906345,-5.39902554010041e-05,-2.2593125140701887e-05,-7.140937668737014e-06,1.249604224540235e-07,8.113157855405005e-06,2.4131768259394446e-05,5.574551469180742e-05,0.00013469131663441654
0,80,-0.038512736558914185,-0.00012036838743370024,-5.1298352627782133e-05,-2.27334725423134e-05,-7.868169996072535e-06,-2.0761260088875133e-07,6.617507096962064e-06,2.1038268096162936e-05,4.9564219079911725e-05,0.00012054076942149546
0,90,-0.03207153081893921,-0.00012015856700600124,-5.489013346959837e-05,-2.564610367699061e-05,-9.499432053416967e-06,-6.505237024612143e-07,6.2019094912102375e-06,2.05858539629844e-05,4.7997952788136936e-05,0.0001122437031881418
0,100,-0.043403398245573044,-8.443743427051231e-05,-3.600631171138956e-05,-1.5851623720664067e-05,-5.44454469491029e-06,-1.189118847833015e-07,4.566734423860907e-06,1.4504411410598548e-05,3.4275044163223364e-05,8.387569105252623e-05
0,110,-0.012623344548046589,-0.00011693930355249901,-4.963736282661555e-05,-2.181008367188042e-05,-7.327029379666775e-06,-3.7044731726609825e-09,7.194216959760522e-06,2.180862247769255e-05,5.001446261303505e-05,0.00011813487290055485
